region,group,scenario,2022,2030,2040,2050
MMR,0,high,6389.927213750436,3922.577038350755,3662.4428705177543,3401.8597542812668
MMR,1,high,7132.917641841086,4378.675691035121,4088.2943560194776,3797.4118710094135
MMR,2,high,6480.687436277757,3978.2919084849887,3714.4628887124045,3450.1785438350685
MMR,3,high,7872.055165221265,4832.409165675581,4511.937515367311,4190.912784174038
MMR,4,high,9498.796299394731,5831.014815911836,5444.318475233473,5056.954760844759
MMR,5,high,8285.086295282244,5085.956095508361,4748.669932966462,4410.801670481883
MMR,6,high,7397.2990102901,4540.971168049982,4239.826857968817,3938.1628227844376
MMR,7,high,9838.997166560268,6039.853518659325,5639.307588382248,5238.070382301563
MMR,8,high,8610.412310335236,5285.663590435517,4935.133394062045,4583.998240741372
MMR,9,high,9824.062625820648,6030.685669852287,5630.747725268535,5230.119554163562
