region,group,scenario,2022,2030,2040,2050
SAU,0,high,0.13869968546144013,0.07527464795505653,0.05834740687153439,0.04142016578801199
SAU,1,high,0.14758225177905823,0.0800953658267062,0.06208407512188539,0.04407278441706461
SAU,2,high,0.15212863743952876,0.08256276565476843,0.06399662317881753,0.04543048070286692
SAU,3,high,0.15476289917560093,0.08399242372605166,0.06510478965237083,0.04621715557869042
SAU,4,high,0.15741137099049565,0.08542979384568616,0.06621893394229723,0.047008074038907666
SAU,5,high,0.16004298021460694,0.08685801235419402,0.06732598457197414,0.04779395678975373
SAU,6,high,0.16249245582823485,0.08818738389441765,0.06835641625446004,0.04852544861450187
SAU,7,high,0.1653562954586049,0.0897416377433628,0.0695611602708011,0.04938068279823914
SAU,8,high,0.16853078154784687,0.09146448464103836,0.07089658529963762,0.050328685958237016
SAU,9,high,0.1873418559827966,0.10167357055955582,0.07880992273868977,0.05594627491782329
