Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,26,26,4
1,RE_PV_Openfield_Lim,26,26,26
2,RE_PV_Rooftop_Lim,26,26,26
3,RE_WIND_Onshore_Lim_0,26,26,26
4,RE_WIND_Onshore_Lim_1,26,26,26
5,RE_WIND_Onshore_Lim_2,26,26,26
6,RE_WIND_Onshore_Lim_3,26,26,26
7,RE_WIND_Onshore_Lim_4,26,26,26
8,RE_WIND_Onshore_Lim_5,26,26,26
9,RE_WIND_Onshore_Lim_6,26,26,26
10,RE_WIND_Onshore_Lim_7,26,26,26
11,RE_WIND_Onshore_Lim_8,26,26,26
12,RE_WIND_Onshore_Lim_9,26,26,26
13,RE_WIND_Offshore_Lim_0,26,26,26
14,RE_WIND_Offshore_Lim_1,26,26,26
15,RE_WIND_Offshore_Lim_2,26,26,26
16,RE_WIND_Offshore_Lim_3,26,26,26
17,RE_WIND_Offshore_Lim_4,26,26,26
18,RE_WIND_Offshore_Lim_5,26,26,26
19,RE_WIND_Offshore_Lim_6,26,26,26
20,RE_WIND_Offshore_Lim_7,26,26,26
21,RE_WIND_Offshore_Lim_8,26,26,26
22,RE_WIND_Offshore_Lim_9,26,26,26
23,HYDRO,26,26,26
24,PP_CO2,26,26,26
25,BESS,26,26,26
26,EL_to_HTH,26,26,26
27,EL_to_NH3,26,26,26
28,NH3_Storage,26,26,26
29,NH3_to_EL,26,26,26
30,NH3_to_HTH,26,26,26
31,FF_to_HTH,26,26,26
32,EL_Demand,26,26,26
33,HTH_Demand,26,26,26
