region,group,scenario,2022,2030,2040,2050
EGY,8,high,4394144643.333333,4394144643.333333,4394144643.333333,4394144643.333333
EGY,9,high,3075227670.0,3075227670.0,3075227670.0,3075227670.0
KEN,0,high,750732533.3333334,750732533.3333334,750732533.3333334,750732533.3333334
KEN,1,high,1069803753.3333335,1069803753.3333335,1069803753.3333335,1069803753.3333335
KEN,2,high,1194181403.3333335,1194181403.3333335,1194181403.3333335,1194181403.3333335
KEN,3,high,1126780020.0000002,1126780020.0000002,1126780020.0000002,1126780020.0000002
KEN,4,high,1177811846.6666667,1177811846.6666667,1177811846.6666667,1177811846.6666667
KEN,5,high,975094089.9999999,975094089.9999999,975094089.9999999,975094089.9999999
KEN,6,high,1290022266.6666667,1290022266.6666667,1290022266.6666667,1290022266.6666667
KEN,7,high,1128918890.0,1128918890.0,1128918890.0,1128918890.0
KEN,8,high,1295078496.6666667,1295078496.6666667,1295078496.6666667,1295078496.6666667
KEN,9,high,892288043.3333331,892288043.3333331,892288043.3333331,892288043.3333331
KOR,0,high,6703846.666666667,6703846.666666667,6703846.666666667,6703846.666666667
KOR,1,high,8448023.333333334,8448023.333333334,8448023.333333334,8448023.333333334
KOR,2,high,10060633.333333334,10060633.333333334,10060633.333333334,10060633.333333334
KOR,3,high,14504776.666666668,14504776.666666668,14504776.666666668,14504776.666666668
KOR,4,high,10360776.666666668,10360776.666666668,10360776.666666668,10360776.666666668
KOR,5,high,15045256.666666666,15045256.666666666,15045256.666666666,15045256.666666666
KOR,6,high,14835779.999999998,14835779.999999998,14835779.999999998,14835779.999999998
KOR,7,high,15593800.0,15593800.0,15593800.0,15593800.0
KOR,8,high,14235183.333333332,14235183.333333332,14235183.333333332,14235183.333333332
KOR,9,high,19853390.0,19853390.0,19853390.0,19853390.0
MAR,0,high,504816656.6666666,504816656.6666666,504816656.6666666,504816656.6666666
MAR,1,high,473447206.6666667,473447206.6666667,473447206.6666667,473447206.6666667
MAR,2,high,829924323.3333334,829924323.3333334,829924323.3333334,829924323.3333334
MAR,3,high,1036015130.0,1036015130.0,1036015130.0,1036015130.0
MAR,4,high,1169444233.3333335,1169444233.3333335,1169444233.3333335,1169444233.3333335
MAR,5,high,964422350.0000001,964422350.0000001,964422350.0000001,964422350.0000001
MAR,6,high,753320693.3333334,753320693.3333334,753320693.3333334,753320693.3333334
MAR,7,high,545619270.0,545619270.0,545619270.0,545619270.0
MAR,8,high,363156216.6666666,363156216.6666666,363156216.6666666,363156216.6666666
MAR,9,high,355367966.6666666,355367966.6666666,355367966.6666666,355367966.6666666
NGA,0,high,342709096.6666666,342709096.6666666,342709096.6666666,342709096.6666666
NGA,1,high,297107743.3333333,297107743.3333333,297107743.3333333,297107743.3333333
NGA,2,high,327195920.00000006,327195920.00000006,327195920.00000006,327195920.00000006
NGA,3,high,367147240.0,367147240.0,367147240.0,367147240.0
NGA,4,high,643443250.0,643443250.0,643443250.0,643443250.0
NGA,5,high,1014891536.6666667,1014891536.6666667,1014891536.6666667,1014891536.6666667
NGA,6,high,1516921606.6666665,1516921606.6666665,1516921606.6666665,1516921606.6666665
NGA,7,high,1328531193.3333335,1328531193.3333335,1328531193.3333335,1328531193.3333335
NGA,8,high,384483870.0,384483870.0,384483870.0,384483870.0
NGA,9,high,141954663.3333333,141954663.3333333,141954663.3333333,141954663.3333333
PER,0,high,2079633.9150725896,2079633.9150725896,2079633.9150725896,2079633.9150725896
PER,1,high,2410693.149583399,2410693.149583399,2410693.149583399,2410693.149583399
PER,2,high,3558026.279931452,3558026.279931452,3558026.279931452,3558026.279931452
PER,3,high,6038134.492761205,6038134.492761205,6038134.492761205,6038134.492761205
PER,4,high,4406784.811708168,4406784.811708168,4406784.811708168,4406784.811708168
PER,5,high,7390278.451852013,7390278.451852013,7390278.451852013,7390278.451852013
PER,6,high,1155683.8479824003,1155683.8479824003,1155683.8479824003,1155683.8479824003
PER,7,high,516660.9941747596,516660.9941747596,516660.9941747596,516660.9941747596
PER,8,high,507966.82358195214,507966.82358195214,507966.82358195214,507966.82358195214
PER,9,high,1131088.2678986771,1131088.2678986771,1131088.2678986771,1131088.2678986771
ZAF,0,high,1266536.7208874659,1266536.7208874659,1266536.7208874659,1266536.7208874659
ZAF,1,high,1338164.8528854372,1338164.8528854372,1338164.8528854372,1338164.8528854372
ZAF,2,high,3110462.9596166215,3110462.9596166215,3110462.9596166215,3110462.9596166215
ZAF,3,high,1644451.756072094,1644451.756072094,1644451.756072094,1644451.756072094
ZAF,4,high,5307669.021881123,5307669.021881123,5307669.021881123,5307669.021881123
ZAF,5,high,8536574.493213626,8536574.493213626,8536574.493213626,8536574.493213626
ZAF,6,high,9288203.782160273,9288203.782160273,9288203.782160273,9288203.782160273
ZAF,7,high,6115284.947880548,6115284.947880548,6115284.947880548,6115284.947880548
ZAF,8,high,7376111.88749479,7376111.88749479,7376111.88749479,7376111.88749479
ZAF,9,high,21831023.726797257,21831023.726797257,21831023.726797257,21831023.726797257
CHL,0,low,1188934029.9999998,1188934029.9999998,1188934029.9999998,1188934029.9999998
CHL,1,low,680470923.3333333,680470923.3333333,680470923.3333333,680470923.3333333
CHL,2,low,643732173.3333333,643732173.3333333,643732173.3333333,643732173.3333333
CHL,3,low,470496313.3333333,470496313.3333333,470496313.3333333,470496313.3333333
CHL,4,low,449298569.99999994,449298569.99999994,449298569.99999994,449298569.99999994
CHL,5,low,542078086.6666666,542078086.6666666,542078086.6666666,542078086.6666666
CHL,6,low,218745716.66666666,218745716.66666666,218745716.66666666,218745716.66666666
CHL,7,low,186742666.6666667,186742666.6666667,186742666.6666667,186742666.6666667
CHL,8,low,73034806.66666667,73034806.66666667,73034806.66666667,73034806.66666667
CHL,9,low,74589366.66666667,74589366.66666667,74589366.66666667,74589366.66666667
COL,0,low,368057673.3333334,368057673.3333334,368057673.3333334,368057673.3333334
COL,1,low,325860256.6666666,325860256.6666666,325860256.6666666,325860256.6666666
COL,2,low,631408256.6666667,631408256.6666667,631408256.6666667,631408256.6666667
COL,3,low,1251646470.0,1251646470.0,1251646470.0,1251646470.0
COL,4,low,1319364036.6666663,1319364036.6666663,1319364036.6666663,1319364036.6666663
COL,5,low,1039616893.3333333,1039616893.3333333,1039616893.3333333,1039616893.3333333
COL,6,low,663858566.6666667,663858566.6666667,663858566.6666667,663858566.6666667
COL,7,low,108315376.66666666,108315376.66666666,108315376.66666666,108315376.66666666
COL,8,low,197875606.6666667,197875606.6666667,197875606.6666667,197875606.6666667
COL,9,low,106373600.0,106373600.0,106373600.0,106373600.0
EGY,0,low,502294493.3333333,502294493.3333333,502294493.3333333,502294493.3333333
EGY,1,low,1177569763.3333335,1177569763.3333335,1177569763.3333335,1177569763.3333335
EGY,2,low,1550048420.0,1550048420.0,1550048420.0,1550048420.0
EGY,3,low,2190131536.6666665,2190131536.6666665,2190131536.6666665,2190131536.6666665
EGY,4,low,2730650153.3333335,2730650153.3333335,2730650153.3333335,2730650153.3333335
EGY,5,low,2541891900.0000005,2541891900.0000005,2541891900.0000005,2541891900.0000005
EGY,6,low,4584975770.0,4584975770.0,4584975770.0,4584975770.0
EGY,7,low,4613843699.999999,4613843699.999999,4613843699.999999,4613843699.999999
EGY,8,low,4394144643.333333,4394144643.333333,4394144643.333333,4394144643.333333
EGY,9,low,3075227670.0,3075227670.0,3075227670.0,3075227670.0
KEN,0,low,750732533.3333334,750732533.3333334,750732533.3333334,750732533.3333334
KEN,1,low,1069803753.3333335,1069803753.3333335,1069803753.3333335,1069803753.3333335
KEN,2,low,1194181403.3333335,1194181403.3333335,1194181403.3333335,1194181403.3333335
KEN,3,low,1126780020.0000002,1126780020.0000002,1126780020.0000002,1126780020.0000002
KEN,4,low,1177811846.6666667,1177811846.6666667,1177811846.6666667,1177811846.6666667
KEN,5,low,975094089.9999999,975094089.9999999,975094089.9999999,975094089.9999999
KEN,6,low,1290022266.6666667,1290022266.6666667,1290022266.6666667,1290022266.6666667
KEN,7,low,1128918890.0,1128918890.0,1128918890.0,1128918890.0
KEN,8,low,1295078496.6666667,1295078496.6666667,1295078496.6666667,1295078496.6666667
KEN,9,low,892288043.3333331,892288043.3333331,892288043.3333331,892288043.3333331
KOR,0,low,6703846.666666667,6703846.666666667,6703846.666666667,6703846.666666667
KOR,1,low,8448023.333333334,8448023.333333334,8448023.333333334,8448023.333333334
KOR,2,low,10060633.333333334,10060633.333333334,10060633.333333334,10060633.333333334
KOR,3,low,14504776.666666668,14504776.666666668,14504776.666666668,14504776.666666668
KOR,4,low,10360776.666666668,10360776.666666668,10360776.666666668,10360776.666666668
KOR,5,low,15045256.666666666,15045256.666666666,15045256.666666666,15045256.666666666
KOR,6,low,14835779.999999998,14835779.999999998,14835779.999999998,14835779.999999998
KOR,7,low,15593800.0,15593800.0,15593800.0,15593800.0
KOR,8,low,14235183.333333332,14235183.333333332,14235183.333333332,14235183.333333332
KOR,9,low,19853390.0,19853390.0,19853390.0,19853390.0
MAR,0,low,504816656.6666666,504816656.6666666,504816656.6666666,504816656.6666666
MAR,1,low,473447206.6666667,473447206.6666667,473447206.6666667,473447206.6666667
MAR,2,low,829924323.3333334,829924323.3333334,829924323.3333334,829924323.3333334
MAR,3,low,1036015130.0,1036015130.0,1036015130.0,1036015130.0
MAR,4,low,1169444233.3333335,1169444233.3333335,1169444233.3333335,1169444233.3333335
MAR,5,low,964422350.0000001,964422350.0000001,964422350.0000001,964422350.0000001
MAR,6,low,753320693.3333334,753320693.3333334,753320693.3333334,753320693.3333334
MAR,7,low,545619270.0,545619270.0,545619270.0,545619270.0
MAR,8,low,363156216.6666666,363156216.6666666,363156216.6666666,363156216.6666666
MAR,9,low,355367966.6666666,355367966.6666666,355367966.6666666,355367966.6666666
NGA,0,low,342709096.6666666,342709096.6666666,342709096.6666666,342709096.6666666
NGA,1,low,297107743.3333333,297107743.3333333,297107743.3333333,297107743.3333333
NGA,2,low,327195920.00000006,327195920.00000006,327195920.00000006,327195920.00000006
NGA,3,low,367147240.0,367147240.0,367147240.0,367147240.0
NGA,4,low,643443250.0,643443250.0,643443250.0,643443250.0
NGA,5,low,1014891536.6666667,1014891536.6666667,1014891536.6666667,1014891536.6666667
NGA,6,low,1516921606.6666665,1516921606.6666665,1516921606.6666665,1516921606.6666665
NGA,7,low,1328531193.3333335,1328531193.3333335,1328531193.3333335,1328531193.3333335
NGA,8,low,384483870.0,384483870.0,384483870.0,384483870.0
NGA,9,low,141954663.3333333,141954663.3333333,141954663.3333333,141954663.3333333
PER,0,low,524926343.3333334,524926343.3333334,524926343.3333334,524926343.3333334
PER,1,low,450814553.3333334,450814553.3333334,450814553.3333334,450814553.3333334
PER,2,low,882921176.6666667,882921176.6666667,882921176.6666667,882921176.6666667
PER,3,low,406061270.0,406061270.0,406061270.0,406061270.0
PER,4,low,218314563.33333334,218314563.33333334,218314563.33333334,218314563.33333334
PER,5,low,76552376.66666666,76552376.66666666,76552376.66666666,76552376.66666666
PER,6,low,55758936.66666667,55758936.66666667,55758936.66666667,55758936.66666667
PER,7,low,64637859.99999999,64637859.99999999,64637859.99999999,64637859.99999999
PER,8,low,67552383.33333334,67552383.33333334,67552383.33333334,67552383.33333334
PER,9,low,74364016.66666667,74364016.66666667,74364016.66666667,74364016.66666667
ZAF,0,low,6067607283.333334,6067607283.333334,6067607283.333334,6067607283.333334
ZAF,1,low,4018593193.333333,4018593193.333333,4018593193.333333,4018593193.333333
ZAF,2,low,3758468116.666666,3758468116.666666,3758468116.666666,3758468116.666666
ZAF,3,low,2864567576.6666665,2864567576.6666665,2864567576.6666665,2864567576.6666665
ZAF,4,low,2425306940.0,2425306940.0,2425306940.0,2425306940.0
ZAF,5,low,313381300.0,313381300.0,313381300.0,313381300.0
ZAF,6,low,1667214273.3333333,1667214273.3333333,1667214273.3333333,1667214273.3333333
ZAF,7,low,1572949673.3333335,1572949673.3333335,1572949673.3333335,1572949673.3333335
ZAF,8,low,1634470680.0,1634470680.0,1634470680.0,1634470680.0
ZAF,9,low,1853461226.6666665,1853461226.6666665,1853461226.6666665,1853461226.6666665
CHL,0,medium,1188934029.9999998,1188934029.9999998,1188934029.9999998,1188934029.9999998
CHL,1,medium,680470923.3333333,680470923.3333333,680470923.3333333,680470923.3333333
CHL,2,medium,643732173.3333333,643732173.3333333,643732173.3333333,643732173.3333333
CHL,3,medium,470496313.3333333,470496313.3333333,470496313.3333333,470496313.3333333
CHL,4,medium,449298569.99999994,449298569.99999994,449298569.99999994,449298569.99999994
CHL,5,medium,542078086.6666666,542078086.6666666,542078086.6666666,542078086.6666666
CHL,6,medium,218745716.66666666,218745716.66666666,218745716.66666666,218745716.66666666
CHL,7,medium,186742666.6666667,186742666.6666667,186742666.6666667,186742666.6666667
CHL,8,medium,73034806.66666667,73034806.66666667,73034806.66666667,73034806.66666667
CHL,9,medium,74589366.66666667,74589366.66666667,74589366.66666667,74589366.66666667
COL,0,medium,368057673.3333334,368057673.3333334,368057673.3333334,368057673.3333334
COL,1,medium,325860256.6666666,325860256.6666666,325860256.6666666,325860256.6666666
COL,2,medium,631408256.6666667,631408256.6666667,631408256.6666667,631408256.6666667
COL,3,medium,1251646470.0,1251646470.0,1251646470.0,1251646470.0
COL,4,medium,1319364036.6666663,1319364036.6666663,1319364036.6666663,1319364036.6666663
COL,5,medium,1039616893.3333333,1039616893.3333333,1039616893.3333333,1039616893.3333333
COL,6,medium,663858566.6666667,663858566.6666667,663858566.6666667,663858566.6666667
COL,7,medium,108315376.66666666,108315376.66666666,108315376.66666666,108315376.66666666
COL,8,medium,197875606.6666667,197875606.6666667,197875606.6666667,197875606.6666667
COL,9,medium,106373600.0,106373600.0,106373600.0,106373600.0
EGY,0,medium,502294493.3333333,502294493.3333333,502294493.3333333,502294493.3333333
EGY,1,medium,1177569763.3333335,1177569763.3333335,1177569763.3333335,1177569763.3333335
EGY,2,medium,1550048420.0,1550048420.0,1550048420.0,1550048420.0
EGY,3,medium,2190131536.6666665,2190131536.6666665,2190131536.6666665,2190131536.6666665
EGY,4,medium,2730650153.3333335,2730650153.3333335,2730650153.3333335,2730650153.3333335
EGY,5,medium,2541891900.0000005,2541891900.0000005,2541891900.0000005,2541891900.0000005
EGY,6,medium,4584975770.0,4584975770.0,4584975770.0,4584975770.0
EGY,7,medium,4613843699.999999,4613843699.999999,4613843699.999999,4613843699.999999
EGY,8,medium,4394144643.333333,4394144643.333333,4394144643.333333,4394144643.333333
EGY,9,medium,3075227670.0,3075227670.0,3075227670.0,3075227670.0
KEN,0,medium,750732533.3333334,750732533.3333334,750732533.3333334,750732533.3333334
KEN,1,medium,1069803753.3333335,1069803753.3333335,1069803753.3333335,1069803753.3333335
KEN,2,medium,1194181403.3333335,1194181403.3333335,1194181403.3333335,1194181403.3333335
KEN,3,medium,1126780020.0000002,1126780020.0000002,1126780020.0000002,1126780020.0000002
KEN,4,medium,1177811846.6666667,1177811846.6666667,1177811846.6666667,1177811846.6666667
KEN,5,medium,975094089.9999999,975094089.9999999,975094089.9999999,975094089.9999999
KEN,6,medium,1290022266.6666667,1290022266.6666667,1290022266.6666667,1290022266.6666667
KEN,7,medium,1128918890.0,1128918890.0,1128918890.0,1128918890.0
KEN,8,medium,1295078496.6666667,1295078496.6666667,1295078496.6666667,1295078496.6666667
KEN,9,medium,892288043.3333331,892288043.3333331,892288043.3333331,892288043.3333331
KOR,0,medium,6703846.666666667,6703846.666666667,6703846.666666667,6703846.666666667
KOR,1,medium,8448023.333333334,8448023.333333334,8448023.333333334,8448023.333333334
KOR,2,medium,10060633.333333334,10060633.333333334,10060633.333333334,10060633.333333334
KOR,3,medium,14504776.666666668,14504776.666666668,14504776.666666668,14504776.666666668
KOR,4,medium,10360776.666666668,10360776.666666668,10360776.666666668,10360776.666666668
KOR,5,medium,15045256.666666666,15045256.666666666,15045256.666666666,15045256.666666666
KOR,6,medium,14835779.999999998,14835779.999999998,14835779.999999998,14835779.999999998
KOR,7,medium,15593800.0,15593800.0,15593800.0,15593800.0
KOR,8,medium,14235183.333333332,14235183.333333332,14235183.333333332,14235183.333333332
KOR,9,medium,19853390.0,19853390.0,19853390.0,19853390.0
MAR,0,medium,504816656.6666666,504816656.6666666,504816656.6666666,504816656.6666666
MAR,1,medium,473447206.6666667,473447206.6666667,473447206.6666667,473447206.6666667
MAR,2,medium,829924323.3333334,829924323.3333334,829924323.3333334,829924323.3333334
MAR,3,medium,1036015130.0,1036015130.0,1036015130.0,1036015130.0
MAR,4,medium,1169444233.3333335,1169444233.3333335,1169444233.3333335,1169444233.3333335
MAR,5,medium,964422350.0000001,964422350.0000001,964422350.0000001,964422350.0000001
MAR,6,medium,753320693.3333334,753320693.3333334,753320693.3333334,753320693.3333334
MAR,7,medium,545619270.0,545619270.0,545619270.0,545619270.0
MAR,8,medium,363156216.6666666,363156216.6666666,363156216.6666666,363156216.6666666
MAR,9,medium,355367966.6666666,355367966.6666666,355367966.6666666,355367966.6666666
NGA,0,medium,342709096.6666666,342709096.6666666,342709096.6666666,342709096.6666666
NGA,1,medium,297107743.3333333,297107743.3333333,297107743.3333333,297107743.3333333
NGA,2,medium,327195920.00000006,327195920.00000006,327195920.00000006,327195920.00000006
NGA,3,medium,367147240.0,367147240.0,367147240.0,367147240.0
NGA,4,medium,643443250.0,643443250.0,643443250.0,643443250.0
NGA,5,medium,1014891536.6666667,1014891536.6666667,1014891536.6666667,1014891536.6666667
NGA,6,medium,1516921606.6666665,1516921606.6666665,1516921606.6666665,1516921606.6666665
NGA,7,medium,1328531193.3333335,1328531193.3333335,1328531193.3333335,1328531193.3333335
NGA,8,medium,384483870.0,384483870.0,384483870.0,384483870.0
NGA,9,medium,141954663.3333333,141954663.3333333,141954663.3333333,141954663.3333333
PER,0,medium,524926343.3333334,524926343.3333334,524926343.3333334,524926343.3333334
PER,1,medium,450814553.3333334,450814553.3333334,450814553.3333334,450814553.3333334
PER,2,medium,882921176.6666667,882921176.6666667,882921176.6666667,882921176.6666667
PER,3,medium,406061270.0,406061270.0,406061270.0,406061270.0
PER,4,medium,218314563.33333334,218314563.33333334,218314563.33333334,218314563.33333334
PER,5,medium,76552376.66666666,76552376.66666666,76552376.66666666,76552376.66666666
PER,6,medium,55758936.66666667,55758936.66666667,55758936.66666667,55758936.66666667
PER,7,medium,64637859.99999999,64637859.99999999,64637859.99999999,64637859.99999999
PER,8,medium,67552383.33333334,67552383.33333334,67552383.33333334,67552383.33333334
PER,9,medium,74364016.66666667,74364016.66666667,74364016.66666667,74364016.66666667
ZAF,0,medium,6067607283.333334,6067607283.333334,6067607283.333334,6067607283.333334
ZAF,1,medium,4018593193.333333,4018593193.333333,4018593193.333333,4018593193.333333
ZAF,2,medium,3758468116.666666,3758468116.666666,3758468116.666666,3758468116.666666
ZAF,3,medium,2864567576.6666665,2864567576.6666665,2864567576.6666665,2864567576.6666665
ZAF,4,medium,2425306940.0,2425306940.0,2425306940.0,2425306940.0
ZAF,5,medium,313381300.0,313381300.0,313381300.0,313381300.0
ZAF,6,medium,1667214273.3333333,1667214273.3333333,1667214273.3333333,1667214273.3333333
ZAF,7,medium,1572949673.3333335,1572949673.3333335,1572949673.3333335,1572949673.3333335
ZAF,8,medium,1634470680.0,1634470680.0,1634470680.0,1634470680.0
ZAF,9,medium,1853461226.6666665,1853461226.6666665,1853461226.6666665,1853461226.6666665
