region,group,scenario,2022,2030,2040,2050
BRA,0,high,2016.0638129999998,1094.1413070000003,848.1067740999999,602.0608969
BRA,1,high,2016.0638130000002,1094.1413070000003,848.1067741000002,602.0608969000001
BRA,2,high,2016.063813,1094.1413069999999,848.1067741,602.0608968999999
BRA,3,high,2016.0638130000002,1094.141307,848.1067741000002,602.0608969
BRA,4,high,2016.0638130000002,1094.141307,848.1067741,602.0608968999999
BRA,5,high,2016.0638129999995,1094.141307,848.1067740999999,602.0608969
BRA,6,high,2016.0638130000002,1094.141307,848.1067741,602.0608969
BRA,7,high,2016.0638130000002,1094.1413070000003,848.1067741000002,602.0608969
BRA,8,high,2016.063813,1094.141307,848.1067740999999,602.0608969
BRA,9,high,2016.0638129999995,1094.141307,848.1067740999999,602.0608969
