region,group,scenario,2022,2030,2040,2050
RUS,0,high,652875500.0,652875500.0,652875500.0,652875500.0
RUS,1,high,861597000.0,861597000.0,861597000.0,861597000.0
RUS,2,high,1961964500.0,1961964500.0,1961964500.0,1961964500.0
RUS,3,high,1741679000.0,1741679000.0,1741679000.0,1741679000.0
RUS,4,high,2044900500.0,2044900500.0,2044900500.0,2044900500.0
RUS,5,high,2230338000.0,2230338000.0,2230338000.0,2230338000.0
RUS,6,high,1983886000.0,1983886000.0,1983886000.0,1983886000.0
RUS,7,high,2875030000.0,2875030000.0,2875030000.0,2875030000.0
RUS,8,high,3015197500.0,3015197500.0,3015197500.0,3015197500.0
RUS,9,high,3399991000.0,3399991000.0,3399991000.0,3399991000.0
