Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,23,23,739
1,RE_PV_Openfield_Lim,23,23,23
2,RE_PV_Rooftop_Lim,23,23,23
3,RE_WIND_Onshore_Lim_0,23,23,23
4,RE_WIND_Onshore_Lim_1,23,23,23
5,RE_WIND_Onshore_Lim_2,23,23,23
6,RE_WIND_Onshore_Lim_3,23,23,23
7,RE_WIND_Onshore_Lim_4,23,23,23
8,RE_WIND_Onshore_Lim_5,23,23,23
9,RE_WIND_Onshore_Lim_6,23,23,23
10,RE_WIND_Onshore_Lim_7,23,23,23
11,RE_WIND_Onshore_Lim_8,23,23,23
12,RE_WIND_Onshore_Lim_9,23,23,23
13,RE_WIND_Offshore_Lim_0,23,23,23
14,RE_WIND_Offshore_Lim_1,23,23,23
15,RE_WIND_Offshore_Lim_2,23,23,23
16,RE_WIND_Offshore_Lim_3,23,23,23
17,RE_WIND_Offshore_Lim_4,23,23,23
18,RE_WIND_Offshore_Lim_5,23,23,23
19,RE_WIND_Offshore_Lim_6,23,23,23
20,RE_WIND_Offshore_Lim_7,23,23,23
21,RE_WIND_Offshore_Lim_8,23,23,23
22,RE_WIND_Offshore_Lim_9,23,23,23
23,HYDRO,23,23,23
24,PP_CO2,23,23,23
25,BESS,23,23,23
26,EL_to_HTH,23,23,23
27,EL_to_NH3,23,23,23
28,NH3_Storage,23,23,23
29,NH3_to_EL,23,23,23
30,NH3_to_HTH,23,23,23
31,FF_to_HTH,23,23,23
32,EL_Demand,23,23,23
33,HTH_Demand,23,23,23
34,RE_PV_Openfield_Lim,22,22,22
35,RE_PV_Rooftop_Lim,22,22,22
36,RE_WIND_Onshore_Lim_0,22,22,22
37,RE_WIND_Onshore_Lim_1,22,22,22
38,RE_WIND_Onshore_Lim_2,22,22,22
39,RE_WIND_Onshore_Lim_3,22,22,22
40,RE_WIND_Onshore_Lim_4,22,22,22
41,RE_WIND_Onshore_Lim_5,22,22,22
42,RE_WIND_Onshore_Lim_6,22,22,22
43,RE_WIND_Onshore_Lim_7,22,22,22
44,RE_WIND_Onshore_Lim_8,22,22,22
45,RE_WIND_Onshore_Lim_9,22,22,22
46,RE_WIND_Offshore_Lim_0,22,22,22
47,RE_WIND_Offshore_Lim_1,22,22,22
48,RE_WIND_Offshore_Lim_2,22,22,22
49,RE_WIND_Offshore_Lim_3,22,22,22
50,RE_WIND_Offshore_Lim_4,22,22,22
51,RE_WIND_Offshore_Lim_5,22,22,22
52,RE_WIND_Offshore_Lim_6,22,22,22
53,RE_WIND_Offshore_Lim_7,22,22,22
54,RE_WIND_Offshore_Lim_8,22,22,22
55,RE_WIND_Offshore_Lim_9,22,22,22
56,HYDRO,22,22,22
57,PP_CO2,22,22,22
58,BESS,22,22,22
59,EL_to_HTH,22,22,22
60,EL_to_NH3,22,22,22
61,NH3_Storage,22,22,22
62,NH3_to_EL,22,22,22
63,NH3_to_HTH,22,22,22
64,FF_to_HTH,22,22,22
65,EL_Demand,22,22,22
66,HTH_Demand,22,22,22
67,EL_Transport,23,22,0
68,NH3_Transport,23,22,0
