Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,22,22,433
1,RE_PV_Openfield_Lim,22,22,22
2,RE_PV_Rooftop_Lim,22,22,22
3,RE_WIND_Onshore_Lim_0,22,22,22
4,RE_WIND_Onshore_Lim_1,22,22,22
5,RE_WIND_Onshore_Lim_2,22,22,22
6,RE_WIND_Onshore_Lim_3,22,22,22
7,RE_WIND_Onshore_Lim_4,22,22,22
8,RE_WIND_Onshore_Lim_5,22,22,22
9,RE_WIND_Onshore_Lim_6,22,22,22
10,RE_WIND_Onshore_Lim_7,22,22,22
11,RE_WIND_Onshore_Lim_8,22,22,22
12,RE_WIND_Onshore_Lim_9,22,22,22
13,RE_WIND_Offshore_Lim_0,22,22,22
14,RE_WIND_Offshore_Lim_1,22,22,22
15,RE_WIND_Offshore_Lim_2,22,22,22
16,RE_WIND_Offshore_Lim_3,22,22,22
17,RE_WIND_Offshore_Lim_4,22,22,22
18,RE_WIND_Offshore_Lim_5,22,22,22
19,RE_WIND_Offshore_Lim_6,22,22,22
20,RE_WIND_Offshore_Lim_7,22,22,22
21,RE_WIND_Offshore_Lim_8,22,22,22
22,RE_WIND_Offshore_Lim_9,22,22,22
23,HYDRO,22,22,22
24,PP_CO2,22,22,22
25,BESS,22,22,22
26,EL_to_HTH,22,22,22
27,EL_to_NH3,22,22,22
28,NH3_Storage,22,22,22
29,NH3_to_EL,22,22,22
30,NH3_to_HTH,22,22,22
31,FF_to_HTH,22,22,22
32,EL_Demand,22,22,22
33,HTH_Demand,22,22,22
