region,group,scenario,2022,2030,2040,2050
CHL,0,high,105417.99149604721,105417.99149604721,105417.99149604721,105417.99149604721
CHL,1,high,384485.55854336545,384485.55854336545,384485.55854336545,384485.55854336545
CHL,2,high,7162367.268766336,7162367.268766336,7162367.268766336,7162367.268766336
CHL,3,high,3439498.108323848,3439498.108323848,3439498.108323848,3439498.108323848
CHL,4,high,4040038.1457040887,4040038.1457040887,4040038.1457040887,4040038.1457040887
CHL,5,high,871510.6154120454,871510.6154120454,871510.6154120454,871510.6154120454
CHL,6,high,764164.0517568861,764164.0517568861,764164.0517568861,764164.0517568861
CHL,7,high,901094.553309259,901094.553309259,901094.553309259,901094.553309259
CHL,8,high,43967.422917858145,43967.422917858145,43967.422917858145,43967.422917858145
CHL,9,high,3561.1381506425814,3561.1381506425814,3561.1381506425814,3561.1381506425814
