region,group,scenario,2022,2030,2040,2050
CHL,0,high,0.10131194268436235,0.05136187878373419,0.048151761357999326,0.04494164393226447
CHL,1,high,0.12671131210755074,0.06423853773362168,0.06022362912307976,0.056208720512537835
CHL,2,high,0.15201613768706976,0.07706726601206386,0.07225056188368183,0.06743385775529982
CHL,3,high,0.16188067123861052,0.08206826553006563,0.07693899893163797,0.07180973233321027
CHL,4,high,0.17418540741756933,0.08830636887054231,0.08278722081312218,0.07726807275570195
CHL,5,high,0.18187475585029286,0.09220461987297231,0.08644183112776735,0.08067904238256234
CHL,6,high,0.19250716279184332,0.09759490636873742,0.0914952247173633,0.08539554306598915
CHL,7,high,0.21559578370035587,0.10930009054511047,0.1024688348823139,0.09563757921951731
CHL,8,high,0.2546779570507224,0.12911348862079708,0.1210438955775944,0.11297430253439181
CHL,9,high,0.3848446492873908,0.19510379234213054,0.18290980531409418,0.1707158182860579
