region,group,scenario,2022,2030,2040,2050
USA,0,high,2397.8571429999997,1107.822564,881.5422007999998,651.9093478
USA,1,high,2397.857143,1107.822564,881.5422008,651.9093478
USA,2,high,2397.857143,1107.8225640000003,881.5422008000002,651.9093478000001
USA,3,high,2397.8571430000006,1107.8225640000003,881.5422008000002,651.9093478
USA,4,high,2397.8571430000006,1107.8225640000003,881.5422008000003,651.9093478000001
USA,5,high,2397.8571429999997,1107.8225640000003,881.5422007999999,651.9093478000001
USA,6,high,2397.857143,1107.8225640000005,881.5422008000002,651.9093478
USA,7,high,2397.857143,1107.8225639999998,881.5422007999998,651.9093477999999
USA,8,high,2397.8571429999997,1107.822564,881.5422008,651.9093477999999
USA,9,high,2397.857143,1107.8225639999998,881.5422007999999,651.9093477999999
